,text,name,year,x,y,labels,kw,score
176, pandemic event included groups operational risk management framework seriously compromise company business continuously assessed mitigated monitored,generali,2021,9.531504,0.83390087,777,pandemic emergency impact,1.2911267094419882e-05
177,pandemic lead impacts although still well defined communities demographic structure mostly affected time increased weakness singles young families part unstable heavily affected,generali,2021,9.617058,0.8517463,777,pandemic emergency impact,1.2911267094419882e-05
178, group chief executive pandemic spread around represents serious threat peoples health also causing major economic crisis uncertainty financial markets,generali,2021,9.568135,0.82495296,777,pandemic emergency impact,1.2911267094419882e-05
179,priorities initiatives played key role preparing face outbreak following challenging scenario communities,generali,2021,9.3727665,0.89025277,777,pandemic emergency impact,1.2911267094419882e-05
180,initiative converted virtual restrictions imposed global pandemic allowing people still experience four behaviours,generali,2021,9.551166,0.86754566,777,pandemic emergency impact,1.2911267094419882e-05
181,health crisis caused pandemic coupled economic crisis added renewed purpose urgency lifetime partner transformation,generali,2021,9.529731,0.8811749,777,pandemic emergency impact,1.2911267094419882e-05
182, pandemic hit human safety net immediately initiated several actions remain close vulnerable families ensure program continuity,generali,2021,9.44098,0.82405293,777,pandemic emergency impact,1.2911267094419882e-05
183,pandemic context identified implemented specific measures objective mitigate relevant considering particular customer protection financial crimes prevention also education initiatives,generali,2021,9.442232,0.8349921,777,pandemic emergency impact,1.2911267094419882e-05
184,dialogue relevant stakeholders continued using virtual platforms due pandemic maintaining previous standards,generali,2021,9.519607,0.9437052,777,pandemic emergency impact,1.2911267094419882e-05
185, result operating result estimated negatively expense million establishment approximately million result international fund launched group tackle pandemic,generali,2021,9.644393,0.8484006,777,pandemic emergency impact,1.2911267094419882e-05
186,emergency support national systems particular life business estimated impacted total million largely due lower net investment result local initiatives amounting million main countries situation financial markets lesser extent operation response claims health cover france resulting pandemic,generali,2021,9.478402,0.9598393,777,pandemic emergency impact,1.2911267094419882e-05
187,current uncertain environment makes difficult evaluate overall impact pandemic present future,generali,2021,9.600642,0.8380774,777,pandemic emergency impact,1.2911267094419882e-05
188,social triggered pandemic emphasised need strengthen consolidate european model social perspective,generali,2021,9.554359,0.95587754,777,pandemic emergency impact,1.2911267094419882e-05
189,contribute repairing economic social damage caused pandemic ropean commission parliament leaders agreed recovery plan help emerge crisis lay foundations modern sustainable rope,generali,2021,9.594532,0.88242,777,pandemic emergency impact,1.2911267094419882e-05
190,regard pandemic starting organisation took possible measures safeguard health people serve customers,generali,2021,9.430587,0.9033156,777,pandemic emergency impact,1.2911267094419882e-05
191,provided support retail sector pandemic priority give immediate tangible help business operators guaranteeing daily allowance day indicated market shares ranking based written premiums refer recent official data group group annual integrated report closure thousand companies throughout italy,generali,2021,9.630226,0.96024907,777,pandemic emergency impact,1.2911267094419882e-05
192, placing attention health prevention importance made even evident pandemic,generali,2021,9.486424,0.82956415,777,pandemic emergency impact,1.2911267094419882e-05
193, able take important proactive decisions manage effects pandemic,generali,2021,9.628148,0.7328709,777,pandemic emergency impact,1.2911267094419882e-05
194,right virus started company made significant efforts guarantee business continuity safety personnel support community,generali,2021,9.465556,0.85792106,777,pandemic emergency impact,1.2911267094419882e-05
195,alleviate negative consequences pandemic also set following concrete actions motion assistance institutions received medical overalls ventilators germany numerous projects support communities human safety net inclusion human safety net platform puts operators contact need support loneliness platform facilitate opportunities neighbours socialise activation moves germany initiative fitness programme encourages people mentally healthy also quarantine,generali,2021,9.609574,0.9575073,777,pandemic emergency impact,1.2911267094419882e-05
196,spanish economy hard hit pandemic reporting decrease caused mainly fall domestic demand,generali,2021,9.669147,0.83380497,777,pandemic emergency impact,1.2911267094419882e-05
197,pandemic company implemented numerous measures support main stakeholders ranged insurance discounts customers donations red cross entities operating medical sector,generali,2021,9.646808,0.89043283,777,pandemic emergency impact,1.2911267094419882e-05
198,context pandemic portugal used million groups international fund make donations medical support system disvantaged brackets population create policies workers covers linked pandemic,generali,2021,9.632781,0.9096434,777,pandemic emergency impact,1.2911267094419882e-05
199,innovative services prevention assistance support casualty premiums expected resume growth faster tools platforms coverage risks pandemic,generali,2021,9.536104,0.9191101,777,pandemic emergency impact,1.2911267094419882e-05
200,considered context changed following crisis triggered pandemic top management reviewed mega trends resulted materiality analysis carried year,generali,2021,9.54124,0.7667285,777,pandemic emergency impact,1.2911267094419882e-05
201,limited number changes compared results analysis carried mega trend pandemics extreme events moved cluster currently includes priorities benefit greater focus climate change ageing new welfare,generali,2021,9.540209,0.7782819,777,pandemic emergency impact,1.2911267094419882e-05
202,dialogue relevant stakeholders held virtually due pandemic maintaining standards,generali,2021,9.508836,0.91979825,777,pandemic emergency impact,1.2911267094419882e-05
203,population concentration deficiencies population protection management mechanisms increasing risks provisions amount shall set aside extreme events earthquakes pandemics company meet future obligations policyholders,generali,2021,9.437753,0.8183924,777,pandemic emergency impact,1.2911267094419882e-05
